1st harmonic(V)503007	2nd harmonic(V)503007	Bex(Oe)503007	
1.920180E-1	1.050480E-3	4.790212E+4
1.920180E-1	1.050720E-3	4.784229E+4
1.919870E-1	1.050840E-3	4.778248E+4
1.919870E-1	1.051080E-3	4.772269E+4
1.919870E-1	1.051310E-3	4.766284E+4
1.919870E-1	1.051430E-3	4.760296E+4
1.919870E-1	1.051670E-3	4.754306E+4
1.919870E-1	1.051910E-3	4.748334E+4
1.919870E-1	1.052030E-3	4.742351E+4
1.919870E-1	1.052270E-3	4.736363E+4
1.919870E-1	1.052510E-3	4.730379E+4
1.919870E-1	1.052740E-3	4.724386E+4
1.919870E-1	1.053100E-3	4.716404E+4
1.919870E-1	1.053220E-3	4.712413E+4
1.919870E-1	1.053460E-3	4.704450E+4
1.919570E-1	1.053580E-3	4.700463E+4
1.919570E-1	1.053580E-3	4.694472E+4
1.919570E-1	1.053700E-3	4.688489E+4
1.919570E-1	1.054060E-3	4.682504E+4
1.919570E-1	1.054290E-3	4.676518E+4
1.919570E-1	1.054650E-3	4.670544E+4
1.919570E-1	1.054770E-3	4.664546E+4
1.919570E-1	1.055010E-3	4.658570E+4
1.919570E-1	1.055130E-3	4.652594E+4
1.919570E-1	1.055370E-3	4.646607E+4
1.919570E-1	1.055610E-3	4.640630E+4
1.919260E-1	1.055840E-3	4.634648E+4
1.919260E-1	1.055960E-3	4.628663E+4
1.919260E-1	1.056320E-3	4.622684E+4
1.919260E-1	1.056440E-3	4.616682E+4
1.919260E-1	1.056680E-3	4.610716E+4
1.919260E-1	1.056800E-3	4.604726E+4
1.919260E-1	1.056920E-3	4.598743E+4
1.918950E-1	1.057160E-3	4.592742E+4
1.918950E-1	1.057390E-3	4.586755E+4
1.918650E-1	1.057510E-3	4.580767E+4
1.918650E-1	1.057630E-3	4.574771E+4
1.918650E-1	1.057870E-3	4.568783E+4
1.918650E-1	1.058110E-3	4.562796E+4
1.918650E-1	1.058230E-3	4.556793E+4
1.918340E-1	1.058470E-3	4.550804E+4
1.918340E-1	1.058590E-3	4.544821E+4
1.918340E-1	1.058710E-3	4.538820E+4
1.918340E-1	1.058820E-3	4.532838E+4
1.918340E-1	1.059180E-3	4.526829E+4
1.918340E-1	1.059420E-3	4.520850E+4
1.918340E-1	1.059660E-3	4.514847E+4
1.918340E-1	1.060020E-3	4.508855E+4
1.918340E-1	1.060250E-3	4.502866E+4
1.918340E-1	1.060370E-3	4.496869E+4
1.918340E-1	1.060610E-3	4.490891E+4
1.918340E-1	1.060850E-3	4.484890E+4
1.918340E-1	1.061090E-3	4.478897E+4
1.918340E-1	1.061330E-3	4.472906E+4
1.918340E-1	1.061570E-3	4.466918E+4
1.918340E-1	1.061800E-3	4.460920E+4
1.918040E-1	1.062040E-3	4.454930E+4
1.918040E-1	1.062160E-3	4.448938E+4
1.918040E-1	1.062400E-3	4.442942E+4
1.918040E-1	1.062520E-3	4.434950E+4
1.918040E-1	1.062640E-3	4.430957E+4
1.918040E-1	1.062880E-3	4.424954E+4
1.918040E-1	1.063120E-3	4.418955E+4
1.918040E-1	1.063350E-3	4.412950E+4
1.918040E-1	1.063590E-3	4.406955E+4
1.917730E-1	1.063830E-3	4.400957E+4
1.917730E-1	1.063950E-3	4.392953E+4
1.917730E-1	1.064070E-3	4.388964E+4
1.917730E-1	1.064310E-3	4.382971E+4
1.917730E-1	1.064550E-3	4.376974E+4
1.917730E-1	1.064780E-3	4.370988E+4
1.917730E-1	1.064900E-3	4.365005E+4
1.917730E-1	1.065140E-3	4.359002E+4
1.917730E-1	1.065260E-3	4.353019E+4
1.917730E-1	1.065500E-3	4.345012E+4
1.917730E-1	1.065620E-3	4.341030E+4
1.917730E-1	1.065860E-3	4.335040E+4
1.917730E-1	1.066100E-3	4.329036E+4
1.917730E-1	1.066330E-3	4.323052E+4
1.917730E-1	1.066570E-3	4.317057E+4
1.917730E-1	1.066690E-3	4.311063E+4
1.917730E-1	1.066930E-3	4.305068E+4
1.917730E-1	1.067050E-3	4.299080E+4
1.917730E-1	1.067170E-3	4.293103E+4
1.917730E-1	1.067290E-3	4.287093E+4
1.917430E-1	1.067530E-3	4.281107E+4
1.917430E-1	1.067770E-3	4.275116E+4
1.917430E-1	1.068000E-3	4.269121E+4
1.917430E-1	1.068240E-3	4.263123E+4
1.917430E-1	1.068600E-3	4.255130E+4
1.917430E-1	1.068720E-3	4.251150E+4
1.917430E-1	1.068960E-3	4.245161E+4
1.917430E-1	1.069080E-3	4.239161E+4
